Varia por patamar?      ,    0,Unidade ,      m,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,Point Rapids,Elf Rapids  ,Giant Rapids,McArthur    ,Dog Rapids  ,Cat Falls   ,London      ,Tall Rapids ,Madrid      ,Tin Falls   ,Toronto     ,Athens      ,EastSpruce  ,New Falls   ,Edmonton    ,Moscow      
 392,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70695,   253.92831,   184.34137,   233.96986,   159.00000,   140.88219,   110.33700,    84.94653,   168.50000,   258.47000
 393,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70699,   253.92783,   184.34285,   233.96893,   159.00000,   140.87564,   110.21599,    85.02253,   168.50000,   258.47000
 394,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70702,   253.92734,   184.34433,   233.96800,   159.00000,   140.87381,   110.33700,    85.03429,   168.50000,   258.47000
 395,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70705,   253.92685,   184.34581,   233.96707,   159.00000,   140.86971,   110.20842,    85.10820,   168.50000,   258.47000
 396,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70708,   253.92636,   184.34729,   233.96614,   159.00000,   140.86784,   110.33700,    85.11094,   168.50000,   258.47000
 397,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70711,   253.92587,   184.34877,   233.96521,   159.00000,   140.86011,   110.27126,    85.17428,   168.50000,   258.47000
 398,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70714,   253.92538,   184.34877,   233.96428,   159.00000,   140.87421,   110.20736,    85.17184,   168.50000,   258.47000
 399,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70717,   253.92490,   184.34828,   233.96335,   159.00000,   140.88103,   110.15778,    85.07372,   168.50000,   258.47000
 400,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70720,   253.92427,   184.34581,   233.96242,   158.93234,   140.88533,   110.09225,    85.11876,   168.50000,   258.47000
 401,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70723,   253.92378,   184.34729,   233.96149,   158.95055,   140.86241,   110.33700,    85.20572,   168.50000,   258.47000
 402,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70717,   253.92439,   184.34877,   233.98851,   159.00000,   140.82019,   110.28604,    85.27989,   168.50000,   258.47000
 403,   1,   1,   299.10394,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70729,   253.92278,   184.34377,   233.95755,   159.00000,   140.77930,   110.29877,    85.27989,   168.50000,   258.47000
 404,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70743,   253.92114,   184.33878,   233.92642,   159.00000,   140.76955,   110.31152,    85.22964,   168.50000,   258.47000
 405,   1,   1,   299.10001,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70757,   253.91953,   184.33379,   233.92097,   159.00000,   140.75980,   110.32426,    85.17940,   168.50000,   258.47000
 406,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70769,   253.91791,   184.32878,   233.91550,   159.00000,   140.75005,   110.33700,    85.12915,   168.50000,   258.47000
 407,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70772,   253.91742,   184.32416,   233.91457,   159.00000,   140.78633,   110.33700,    85.27989,   168.50000,   258.47000
 408,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70775,   253.91693,   184.31953,   233.91364,   159.00000,   140.79417,   110.28271,    85.24576,   168.50000,   258.47000
 409,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70779,   253.91634,   184.31940,   233.91270,   159.00000,   140.78493,   110.09849,    85.27989,   168.50000,   258.47000
 410,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70782,   253.91586,   184.32088,   233.91177,   159.00000,   140.77568,   110.33700,    85.20712,   168.50000,   258.47000
 411,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70790,   253.91484,   184.32236,   233.91086,   158.99670,   140.76448,   110.33700,    85.23471,   168.50000,   258.47000
 412,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70793,   253.91435,   184.32384,   233.90993,   159.00000,   140.76430,   110.33700,    85.27989,   168.50000,   258.47000
 413,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70796,   253.91385,   184.32532,   233.90900,   159.00000,   140.77104,   110.31444,    85.27989,   168.50000,   258.47000
 414,   1,   1,   299.10001,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70801,   253.91316,   184.32680,   233.90807,   159.00000,   140.76828,   110.33462,    85.23307,   168.50000,   258.47000
 415,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70804,   253.91267,   184.32726,   233.90714,   158.99178,   140.76801,   110.33700,    85.27871,   168.50000,   258.47000
 416,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70807,   253.91219,   184.32874,   233.90620,   159.00000,   140.77638,   110.31979,    85.27989,   168.50000,   258.47000
 417,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70810,   253.91170,   184.32861,   233.90527,   158.98431,   140.78058,   110.33282,    85.26115,   168.50000,   258.47000
 418,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70813,   253.91121,   184.33009,   233.90434,   159.00000,   140.79085,   110.23759,    85.19086,   168.50000,   258.47000
 419,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70815,   253.91072,   184.33058,   233.90341,   159.00000,   140.79053,   110.24926,    85.19166,   168.50000,   258.47000
 420,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70818,   253.91023,   184.33102,   233.90248,   159.00000,   140.79611,   110.30363,    85.09766,   168.50000,   258.47000
 421,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70821,   253.90976,   184.33145,   233.90155,   159.00000,   140.80876,   110.33700,    85.00366,   168.50000,   258.47000
 422,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70824,   253.90927,   184.33185,   233.90062,   159.00000,   140.82594,   110.15321,    85.06608,   168.50000,   258.47000
 423,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70827,   253.90878,   184.33072,   233.89969,   159.00000,   140.84152,   110.05145,    85.13603,   168.50000,   258.47000
 424,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70830,   253.90829,   184.32855,   233.89876,   159.00000,   140.85114,   109.93008,    85.23019,   168.50000,   258.47000
 425,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70833,   253.90781,   184.32391,   233.89783,   159.00000,   140.87500,   109.93902,    85.20708,   168.50000,   258.47000
 426,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70836,   253.90732,   184.32355,   233.89690,   159.00000,   140.90237,   109.54599,    85.27989,   168.50000,   258.47000
 427,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70850,   253.90570,   184.31874,   233.89597,   158.97493,   140.87965,   109.21590,    85.15798,   168.50000,   258.47000
 428,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70862,   253.90408,   184.31393,   233.89503,   158.94980,   140.87971,   109.22858,    85.06701,   168.50000,   258.47000
 429,   1,   1,   299.10001,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70876,   253.90247,   184.30914,   233.89410,   158.92464,   140.87978,   109.21661,    85.01318,   168.50000,   258.47000
 430,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70889,   253.90085,   184.30435,   233.89317,   158.89941,   140.87984,   109.23615,    84.93360,   168.50000,   258.47000
 431,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70892,   253.90036,   184.30435,   233.89224,   158.98717,   140.91518,   109.21769,    84.89161,   168.50000,   258.47000
 432,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70894,   253.89983,   184.30435,   233.89131,   158.96420,   140.92874,   109.13419,    84.72218,   168.50000,   258.47000
 433,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70897,   253.89917,   184.30435,   233.89038,   159.00000,   140.95131,   108.80078,    84.41391,   168.50000,   258.47000
 434,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70900,   253.89850,   184.30583,   233.88945,   159.00000,   140.92091,   108.68443,    84.63597,   168.50000,   258.47000
 435,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70903,   253.89784,   184.30731,   233.88852,   158.98869,   140.89357,   108.90639,    84.76710,   168.50000,   258.47000
 436,   1,   1,   299.10001,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70906,   253.89717,   184.30879,   233.88759,   159.00000,   140.86328,   109.15955,    84.90126,   168.50000,   258.47000
 437,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70909,   253.89651,   184.31027,   233.88666,   159.00000,   140.83493,   109.44141,    84.98667,   168.50000,   258.47000
 438,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70912,   253.89584,   184.31175,   233.88573,   158.99660,   140.80798,   109.88985,    85.02029,   168.50000,   258.47000
 439,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70915,   253.89519,   184.31323,   233.88480,   158.95320,   140.78314,   110.33700,    84.89872,   168.50000,   258.47000
 440,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70918,   253.89452,   184.31471,   233.88936,   158.96935,   140.78189,   110.33700,    84.90604,   168.50000,   258.47000
 441,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70921,   253.89386,   184.31619,   233.88843,   158.98488,   140.76851,   110.33118,    85.11507,   168.50000,   258.47000
 442,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70924,   253.89319,   184.31767,   233.88750,   158.99995,   140.76074,   110.28908,    85.18223,   168.50000,   258.47000
 443,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70926,   253.89253,   184.31915,   233.88657,   159.00000,   140.75694,   110.22137,    85.22830,   168.50000,   258.47000
 444,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70929,   253.89186,   184.32063,   233.88564,   158.97589,   140.74892,   110.33606,    85.19075,   168.50000,   258.47000
 445,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70932,   253.89120,   184.32210,   233.88470,   158.99080,   140.74355,   110.33700,    85.13438,   168.50000,   258.47000
 446,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70935,   253.89053,   184.32358,   233.88377,   159.00000,   140.73930,   110.32107,    85.14314,   168.50000,   258.47000
 447,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70938,   253.88988,   184.32506,   233.88284,   159.00000,   140.73441,   110.23099,    85.19029,   168.50000,   258.47000
 448,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70941,   253.88921,   184.32654,   233.88191,   158.97214,   140.74124,   110.14268,    85.19037,   168.50000,   258.47000
 449,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70943,   253.88866,   184.32802,   233.89294,   158.96272,   140.71030,   110.33700,    85.23219,   168.50000,   258.47000
 450,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70937,   253.88948,   184.32950,   233.91998,   159.00000,   140.66878,   110.28604,    85.27989,   168.50000,   258.47000
 451,   1,   1,   299.10394,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70949,   253.88727,   184.32451,   233.91451,   159.00000,   140.62788,   110.29877,    85.27989,   168.50000,   258.47000
 452,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70963,   253.88504,   184.31952,   233.90900,   159.00000,   140.61813,   110.31152,    85.22964,   168.50000,   258.47000
 453,   1,   1,   299.10001,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70976,   253.88283,   184.31453,   233.90349,   159.00000,   140.60838,   110.32426,    85.17940,   168.50000,   258.47000
 454,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70990,   253.88062,   184.30952,   233.89795,   158.97473,   140.59863,   110.33700,    85.12915,   168.50000,   258.47000
 455,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70988,   253.88045,   184.31100,   233.89702,   158.98746,   140.63426,   110.33700,    85.27989,   168.50000,   258.47000
 456,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70982,   253.88127,   184.31248,   233.89609,   158.98506,   140.64632,   110.01978,    85.27989,   168.50000,   258.47000
 457,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70975,   253.88211,   184.31396,   233.89516,   158.99731,   140.62181,   110.01782,    85.18169,   168.50000,   258.47000
 458,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70978,   253.88144,   184.31544,   233.89423,   159.00000,   140.60666,   110.33700,    84.90582,   168.50000,   258.47000
 459,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70981,   253.88078,   184.31693,   233.89330,   158.99886,   140.59436,   110.33700,    84.96210,   168.50000,   258.47000
 460,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70973,   253.88161,   184.31841,   233.89236,   159.00000,   140.60416,   110.28797,    84.97135,   168.50000,   258.47000
 461,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70972,   253.88158,   184.31989,   233.89143,   158.99092,   140.60063,   110.33700,    85.13343,   168.50000,   258.47000
 462,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70966,   253.88240,   184.32137,   233.91608,   159.00000,   140.60509,   110.22129,    85.13854,   168.50000,   258.47000
 463,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70958,   253.88324,   184.32285,   233.91515,   158.97836,   140.59366,   110.33700,    85.27444,   168.50000,   258.47000
 464,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70950,   253.88406,   184.32433,   233.94217,   158.99034,   140.60890,   110.28230,    85.06519,   168.50000,   258.47000
 465,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70952,   253.88362,   184.32581,   233.94124,   158.98833,   140.60298,   110.04380,    85.27989,   168.50000,   258.47000
 466,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70946,   253.88445,   184.32729,   233.94031,   159.00000,   140.59599,   110.14657,    85.24233,   168.50000,   258.47000
 467,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70946,   253.88416,   184.32877,   233.93938,   159.00000,   140.59229,   110.33700,    85.04121,   168.50000,   258.47000
 468,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70949,   253.88350,   184.33025,   233.93845,   159.00000,   140.60162,   110.23906,    85.04751,   168.50000,   258.47000
 469,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70952,   253.88284,   184.33173,   233.93752,   158.98270,   140.59787,   110.22912,    85.20148,   168.50000,   258.47000
 470,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70955,   253.88217,   184.33321,   233.93658,   158.99445,   140.59409,   110.33700,    85.21691,   168.50000,   258.47000
 471,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70952,   253.88235,   184.33469,   233.93565,   158.98682,   140.59889,   110.22271,    85.27139,   168.50000,   258.47000
 472,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70944,   253.88319,   184.33617,   233.93472,   158.99269,   140.60188,   110.27066,    85.22519,   168.50000,   258.47000
 473,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70938,   253.88402,   184.33765,   233.93379,   158.99867,   140.58752,   110.33700,    85.21553,   168.50000,   258.47000
 474,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70930,   253.88486,   184.33913,   233.93286,   159.00000,   140.57698,   110.32003,    85.27989,   168.50000,   258.47000
 475,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70940,   253.88319,   184.33430,   233.93193,   159.00000,   140.55223,   110.14520,    85.09184,   168.50000,   258.47000
 476,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70952,   253.88123,   184.32948,   233.92650,   158.96983,   140.53419,   110.11040,    85.03716,   168.50000,   258.47000
 477,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70964,   253.87926,   184.32468,   233.92557,   158.93761,   140.53241,   110.11086,    84.98636,   168.50000,   258.47000
 478,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70975,   253.87729,   184.31987,   233.92012,   158.90735,   140.53148,   110.12709,    84.91747,   168.50000,   258.47000
 479,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70978,   253.87663,   184.32135,   233.91919,   158.91525,   140.55107,   110.26756,    85.02422,   168.50000,   258.47000
 480,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70981,   253.87598,   184.32283,   233.91826,   158.92725,   140.53864,   110.16665,    85.24285,   168.50000,   258.47000
 481,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70973,   253.87680,   184.32431,   233.91733,   158.93892,   140.53485,   110.14777,    85.24913,   168.50000,   258.47000
 482,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70976,   253.87614,   184.32579,   233.91640,   158.95010,   140.52263,   110.33700,    85.18432,   168.50000,   258.47000
 483,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70975,   253.87621,   184.32727,   233.91547,   158.96097,   140.51724,   110.32217,    85.18952,   168.50000,   258.47000
 484,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70972,   253.87650,   184.32875,   233.94249,   158.98117,   140.52177,   110.22410,    85.18960,   168.50000,   258.47000
 485,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70975,   253.87584,   184.33023,   233.94156,   158.98978,   140.50772,   110.33700,    85.27451,   168.50000,   258.47000
 486,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70967,   253.87666,   184.33171,   233.94569,   158.99490,   140.49620,   110.33652,    85.27989,   168.50000,   258.47000
 487,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70959,   253.87750,   184.33319,   233.94476,   159.00000,   140.48311,   110.33700,    85.27989,   168.50000,   258.47000
 488,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70953,   253.87833,   184.33467,   233.94383,   159.00000,   140.47289,   110.33700,    85.27989,   168.50000,   258.47000
 489,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70946,   253.87917,   184.33615,   233.94290,   158.99991,   140.46445,   110.32697,    85.27982,   168.50000,   258.47000
 490,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70938,   253.87999,   184.33763,   233.94197,   159.00000,   140.45522,   110.31994,    85.27989,   168.50000,   258.47000
 491,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70932,   253.88081,   184.33911,   233.94104,   158.99989,   140.45213,   110.26974,    85.25094,   168.50000,   258.47000
 492,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70924,   253.88165,   184.34059,   233.94011,   159.00000,   140.44289,   110.21477,    85.27989,   168.50000,   258.47000
 493,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70918,   253.88248,   184.34207,   233.93918,   159.00000,   140.44217,   110.15475,    85.23002,   168.50000,   258.47000
 494,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70911,   253.88332,   184.34355,   233.93825,   158.99260,   140.43637,   110.33700,    85.20673,   168.50000,   258.47000
 495,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70903,   253.88414,   184.34503,   233.93732,   158.99144,   140.44580,   110.27164,    85.18574,   168.50000,   258.47000
 496,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70897,   253.88498,   184.34651,   233.94885,   159.00000,   140.44490,   110.10011,    85.27989,   168.50000,   258.47000
 497,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70889,   253.88580,   184.34798,   233.94792,   158.99553,   140.43523,   110.22756,    85.27069,   168.50000,   258.47000
 498,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70892,   253.88515,   184.34761,   233.94699,   158.97455,   140.41052,   110.33700,    85.27989,   168.50000,   258.47000
 499,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70905,   253.88318,   184.34277,   233.94330,   158.95093,   140.38609,   110.28902,    85.00179,   168.50000,   258.47000
 500,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70915,   253.88118,   184.33795,   233.93806,   158.92732,   140.38431,   110.28948,    84.96612,   168.50000,   258.47000
 501,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70927,   253.87921,   184.33315,   233.93713,   158.90373,   140.38298,   110.28896,    84.91444,   168.50000,   258.47000
 502,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70941,   253.87700,   184.32832,   233.93204,   158.88017,   140.38492,   110.27720,    84.84904,   168.50000,   258.47000
 503,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70944,   253.87633,   184.32643,   233.93111,   158.92912,   140.39613,   110.30884,    85.05871,   168.50000,   258.47000
 504,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70946,   253.87567,   184.32791,   233.93018,   158.95152,   140.39314,   110.28996,    85.25046,   168.50000,   258.47000
 505,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70949,   253.87502,   184.32939,   233.92924,   158.95978,   140.39026,   110.33680,    85.22253,   168.50000,   258.47000
 506,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70952,   253.87436,   184.32951,   233.93314,   158.96782,   140.38744,   110.33700,    85.27989,   168.50000,   258.47000
 507,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70955,   253.87369,   184.33099,   233.94977,   158.97581,   140.39322,   110.33700,    85.22136,   168.50000,   258.47000
 508,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70958,   253.87303,   184.33247,   233.94884,   158.98384,   140.40344,   110.33700,    85.27989,   168.50000,   258.47000
 509,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70961,   253.87238,   184.33371,   233.94791,   158.97446,   140.41751,   110.31821,    85.24117,   168.50000,   258.47000
 510,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70959,   253.87225,   184.33519,   233.97493,   158.98314,   140.43436,   110.31014,    85.22368,   168.50000,   258.47000
 511,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70963,   253.87158,   184.33617,   233.97913,   158.99161,   140.43143,   110.33700,    85.17657,   168.50000,   258.47000
 512,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70966,   253.87093,   184.33765,   234.00000,   159.00000,   140.43710,   110.31812,    85.16291,   168.50000,   258.47000
 513,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70969,   253.87027,   184.33847,   233.99916,   159.00000,   140.43452,   110.26047,    85.27989,   168.50000,   258.47000
 514,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70972,   253.86961,   184.33937,   233.99823,   159.00000,   140.44279,   110.33700,    85.24658,   168.50000,   258.47000
 515,   1,   1,   299.10394,   284.62396,   274.17133,   254.81400,   247.49001,   229.21001,   216.70975,   253.86896,   184.33841,   233.99730,   158.95964,   140.46355,   110.33700,    85.27021,   168.50000,   258.47000
 516,   1,   1,   299.10394,   284.62000,   274.17133,   254.81400,   247.49001,   229.21001,   216.70978,   253.86830,   184.33989,   233.99818,   158.96605,   140.48819,   110.33539,    85.27045,   168.50000,   258.47000
 517,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70981,   253.86763,   184.34137,   233.99725,   158.96490,   140.50175,   110.32640,    85.22340,   168.50000,   258.47000
 518,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70982,   253.86697,   184.34285,   234.00000,   158.96835,   140.51509,   110.31739,    85.17627,   168.50000,   258.47000
 519,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70985,   253.86632,   184.34433,   234.00000,   158.97574,   140.52934,   110.30836,    85.12907,   168.50000,   258.47000
 520,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70988,   253.86566,   184.34581,   233.99910,   158.98434,   140.54274,   110.29932,    85.08181,   168.50000,   258.47000
 521,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70992,   253.86501,   184.34729,   233.99835,   158.99268,   140.55588,   110.29025,    85.03447,   168.50000,   258.47000
 522,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70995,   253.86435,   184.34877,   234.00000,   159.00000,   140.55309,   110.31707,    84.98704,   168.50000,   258.47000
