Varia por patamar?      ,    0,Unidade ,     MW,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,    9
Estg,Ser.,Pat.,Branson69   ,MILO_dummy  ,BK_dummy    ,EN_dummy    ,SCGT_GE7FA-1,SCGT_GE7FA-2,SCGT_GE7FA-I,CCGT_GE7FA-I,LM6000      
 641,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 642,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 643,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 644,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 645,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 646,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 647,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 648,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 649,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 650,   1,   1,   269.46002,  1398.00000,     0.00000,   139.61577,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 651,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 652,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 653,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 654,   1,   1,   269.46002,  1398.00000,     0.00000,    38.73204,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 655,   1,   1,   269.46002,  1398.00000,     0.00000,    66.91452,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 656,   1,   1,   269.46002,  1398.00000,     0.00000,    84.36581,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 657,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 658,   1,   1,   269.46002,  1398.00000,     0.00000,    83.13547,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 659,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 660,   1,   1,   269.46002,  1398.00000,     0.00000,    84.42902,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 661,   1,   1,   269.46002,  1398.00000,     0.00000,    49.84227,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 662,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 663,   1,   1,   269.46002,  1398.00000,     0.00000,    86.69231,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 664,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 665,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 666,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 667,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 668,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 669,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 670,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 671,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 672,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 673,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 674,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 675,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 676,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 677,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 678,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 679,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 680,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 681,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 682,   1,   1,   269.46002,  1398.00000,     0.00000,   106.13074,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 683,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 684,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 685,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 686,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 687,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 688,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 689,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 690,   1,   1,   269.46002,  1398.00000,     0.00000,     5.17128,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 691,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 692,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 693,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 694,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 695,   1,   1,   269.46002,  1398.00000,     0.00000,   129.78935,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 696,   1,   1,   269.46002,  1398.00000,     0.00000,   110.25275,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 697,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 698,   1,   1,   269.46002,  1398.00000,     0.00000,    40.93529,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 699,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 700,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 701,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 702,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 703,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 704,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 705,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 706,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 707,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 708,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 709,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 710,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 711,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 712,   1,   1,   269.46002,  1398.00000,     0.00000,   104.30653,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 713,   1,   1,   269.46002,  1398.00000,     0.00000,   100.69127,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 714,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 715,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 716,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 717,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 718,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 719,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 720,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 721,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 722,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 723,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 724,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 725,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 726,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 727,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 728,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 729,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 730,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 731,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 732,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 733,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 734,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 735,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 736,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 737,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 738,   1,   1,   145.99478,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 739,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 740,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 741,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 742,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 743,   1,   1,   269.46002,  1398.00000,     0.00000,    44.67933,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 744,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
